filepath,cusip,ticker,company_name,eps_actual,eps_forecast
/Users/vazea/Desktop/NNW/transcripts_by_company/PARAGON_28_INC_2023Q2.txt,69913P10,FNA,PARAGON 28 INC,-0.13,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/ATRICURE_INC_2010Q3.txt,04963C20,ATRC,ATRICURE INC,-0.07,-0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/ALBERTSONS_COMPANIES_INC_2022Q4.txt,01309110,ACI,ALBERTSONS COMPANIES INC,3.07,2.94
/Users/vazea/Desktop/NNW/transcripts_by_company/INFOSYS_LTD_2005Q1_1.txt,45678810,INFY,INFOSYS LTD,0.31,0.58
/Users/vazea/Desktop/NNW/transcripts_by_company/SEACHANGE_INTERNATIONAL_INC_2020Q3.txt,81169910,SEAC,SEACHANGE INTERNATIONAL INC,0.14,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_ONLINE_INC_2015Q4.txt,91126820,UNTD,UNITED ONLINE INC,0.62,0.47
/Users/vazea/Desktop/NNW/transcripts_by_company/SAP_SE_2007Q1.txt,80305420,SAP,SAP SE,0.34,0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/PIONEER_NATURAL_RESOURCES_CO_2004Q3.txt,72378710,PXD,PIONEER NATURAL RESOURCES CO,0.75,0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/BITAUTO_HOLDINGS_LTD_2014Q3.txt,09172710,BITA,BITAUTO HOLDINGS LTD,0.54,0.48
/Users/vazea/Desktop/NNW/transcripts_by_company/INVESCO_LTD_2017Q1.txt,G491BT10,IVZ,INVESCO LTD,0.61,0.56
/Users/vazea/Desktop/NNW/transcripts_by_company/DANAHER_CORP_2021Q2.txt,23585110,DHR,DANAHER CORP,2.46,2.05
/Users/vazea/Desktop/NNW/transcripts_by_company/FRANKLIN_RESOURCES_INC_2022Q4.txt,35461310,BEN,FRANKLIN RESOURCES INC,3.63,3.53
/Users/vazea/Desktop/NNW/transcripts_by_company/PROCTER_GAMBLE_CO_2012Q3.txt,74271810,PG,PROCTER & GAMBLE CO,0.94,0.93
/Users/vazea/Desktop/NNW/transcripts_by_company/KELLY_SERVICES_INC_2019Q1.txt,48815220,KELYA,KELLY SERVICES INC,0.4,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/SHELL_PLC_2022Q1_1.txt,78025930,SHEL,SHELL PLC,2.4,1.79
/Users/vazea/Desktop/NNW/transcripts_by_company/TOPBUILD_CORP_2021Q1.txt,89055F10,BLD,TOPBUILD CORP,2.02,1.98
/Users/vazea/Desktop/NNW/transcripts_by_company/SCOTTS_MIRACLEGRO_CO_2018Q4.txt,81018610,SMG,SCOTTS MIRACLE-GRO CO,3.71,3.76
/Users/vazea/Desktop/NNW/transcripts_by_company/CHRISTOPHER_BANKS_CORP_2004Q1.txt,17104610,CBK,CHRISTOPHER & BANKS CORP,0.44,0.42
/Users/vazea/Desktop/NNW/transcripts_by_company/HONEYWELL_INTERNATIONAL_INC_2007Q2.txt,43851610,HON,HONEYWELL INTERNATIONAL INC,0.78,0.75
/Users/vazea/Desktop/NNW/transcripts_by_company/EXXON_MOBIL_CORP_2015Q2.txt,30231G10,XOM,EXXON MOBIL CORP,1.0,1.06
/Users/vazea/Desktop/NNW/transcripts_by_company/CINTAS_CORP_2010Q1.txt,17290810,CTAS,CINTAS CORP,0.43,0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/TXNM_ENERGY_INC_2012Q1.txt,69349H10,PNM,TXNM ENERGY INC,0.17,0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/DASEKE_INC_2022Q4.txt,23753F10,DSKE,DASEKE INC,0.7,0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/TESCO_CORP_2010Q3.txt,88157K10,TESO,TESCO CORP,0.08,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/SAPPI_LTD_2010Q4.txt,80306920,SPP,SAPPI LTD,0.1,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/TD_SYNNEX_CORP_2011Q2.txt,87162W10,SNX,TD SYNNEX CORP,0.86,0.8
/Users/vazea/Desktop/NNW/transcripts_by_company/NETSOL_TECHNOLOGIES_INCORPORATE_2020Q3.txt,64115A40,NTWK,NETSOL TECHNOLOGIES INCORPORATE,0.09,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/DANAHER_CORP_2015Q3.txt,23585110,DHR,DANAHER CORP,1.05,1.03
/Users/vazea/Desktop/NNW/transcripts_by_company/ACME_UNITED_CORP_2010Q4.txt,00481610,ACU,ACME UNITED CORP,0.81,0.88
/Users/vazea/Desktop/NNW/transcripts_by_company/ULTRAGENYX_PHARMACEUTICAL_INC_2020Q2.txt,90400D10,RARE,ULTRAGENYX PHARMACEUTICAL INC,0.41,-1.56
/Users/vazea/Desktop/NNW/transcripts_by_company/NORWEGIAN_CRUISE_LINE_HOLDINGS_L_2018Q1.txt,G6672110,NCLH,NORWEGIAN CRUISE LINE HOLDINGS L,0.6,0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/POZEN_INC_2005Q1.txt,73941U10,POZN,POZEN INC,-0.19,-0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/WORKHORSE_GROUP_INC_2019Q3.txt,98138J20,WKHS,WORKHORSE GROUP INC,-0.17,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/WEBSENSE_INC_2008Q4.txt,94768410,WBSN,WEBSENSE INC,1.38,1.35
/Users/vazea/Desktop/NNW/transcripts_by_company/MATTRESS_FIRM_HOLDING_CORP_2015Q2.txt,57722W10,MFRM,MATTRESS FIRM HOLDING CORP,0.61,0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/HERITAGE_FINANCIAL_CORP_2016Q1.txt,42722X10,HFWA,HERITAGE FINANCIAL CORP,0.3,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/DICKS_SPORTING_GOODS_INC_2006Q3.txt,25339310,DKS,DICK'S SPORTING GOODS INC,0.08,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/NEUROCRINE_BIOSCIENCES_INC_2007Q4.txt,64125C10,NBIX,NEUROCRINE BIOSCIENCES INC,-2.98,-2.93
/Users/vazea/Desktop/NNW/transcripts_by_company/SPANISH_BROADCASTING_SYS_2003Q3.txt,84642588,SBSA,SPANISH BROADCASTING SYS,-0.04,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/SOUTHSTATE_CORP_2017Q1.txt,84044110,SSB,SOUTHSTATE CORP,1.15,1.15
/Users/vazea/Desktop/NNW/transcripts_by_company/NEXSTAR_MEDIA_GROUP_INC_2015Q4.txt,65336K10,NXST,NEXSTAR MEDIA GROUP INC,2.42,2.44
/Users/vazea/Desktop/NNW/transcripts_by_company/PROVENTION_BIO_INC_2019Q4.txt,74374N10,PRVB,PROVENTION BIO INC,-1.06,-1.08
/Users/vazea/Desktop/NNW/transcripts_by_company/CHARAH_SOLUTIONS_INC_2019Q1.txt,15957P10,CHRA,CHARAH SOLUTIONS INC,-0.1,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/SCORPIO_TANKERS_INC_2021Q3.txt,Y7542C13,STNG,SCORPIO TANKERS INC,-1.39,-1.15
/Users/vazea/Desktop/NNW/transcripts_by_company/CARTERS_INC_2014Q3.txt,14622910,CRI,CARTER'S INC,1.27,1.23
/Users/vazea/Desktop/NNW/transcripts_by_company/MAGICJACK_VOCALTEC_LTD_2014Q3.txt,M6787E10,CALL,MAGICJACK VOCALTEC LTD,0.15,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/LXP_INDUSTRIAL_TRUST_2016Q2.txt,52904310,LXP,LXP INDUSTRIAL TRUST,0.2,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/INSTALLED_BUILDING_PRODUCTS_INC_2022Q2.txt,45780R10,IBP,INSTALLED BUILDING PRODUCTS INC,2.48,1.94
/Users/vazea/Desktop/NNW/transcripts_by_company/EMERALD_EXPOSITIONS_EVENTS_INC_2019Q1.txt,29103B10,EEX,EMERALD EXPOSITIONS EVENTS INC,0.53,0.56
/Users/vazea/Desktop/NNW/transcripts_by_company/STRYKER_CORP_2020Q4.txt,86366710,SYK,STRYKER CORP,7.43,7.17
/Users/vazea/Desktop/NNW/transcripts_by_company/DARIOHEALTH_CORP_2023Q2.txt,23725P20,DRIO,DARIOHEALTH CORP,-0.58,-0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/AXOS_FINANCIAL_INC_2020Q4.txt,05465C10,AX,AXOS FINANCIAL INC,2.98,2.8
/Users/vazea/Desktop/NNW/transcripts_by_company/PAYSAFE_LTD_2022Q1.txt,G6964L10,PSFE,PAYSAFE LTD,-1.62,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/SUNCOKE_ENERGY_INC_2021Q4.txt,86722A10,SXC,SUNCOKE ENERGY INC,0.52,0.58
/Users/vazea/Desktop/NNW/transcripts_by_company/WD40_CO_2007Q1.txt,92923610,WDFC,WD-40 CO,0.33,0.43
/Users/vazea/Desktop/NNW/transcripts_by_company/STAPLES_INC_2009Q2.txt,85503010,SPLS,STAPLES INC,0.21,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/ENCORE_CAPITAL_GROUP_INC_2013Q2.txt,29255410,ECPG,ENCORE CAPITAL GROUP INC,0.85,0.81
/Users/vazea/Desktop/NNW/transcripts_by_company/MATTEL_INC_2014Q3.txt,57708110,MAT,MATTEL INC,0.98,1.08
/Users/vazea/Desktop/NNW/transcripts_by_company/LINDE_PLC_2019Q1.txt,G5494J10,LIN,LINDE PLC,1.69,1.55
/Users/vazea/Desktop/NNW/transcripts_by_company/FRESH_DEL_MONTE_PRODUCE_INC_2007Q1.txt,G3673810,FDP,FRESH DEL MONTE PRODUCE INC,0.84,0.43
/Users/vazea/Desktop/NNW/transcripts_by_company/GENESIS_ENERGY_LP_2012Q4.txt,37192710,GEL,GENESIS ENERGY LP,1.23,1.22
/Users/vazea/Desktop/NNW/transcripts_by_company/ACADEMY_SPORTS_AND_OUTDOORS_INC_2023Q4.txt,00402L10,ASO,ACADEMY SPORTS AND OUTDOORS INC,7.7,7.59
/Users/vazea/Desktop/NNW/transcripts_by_company/MICRON_TECHNOLOGY_INC_2018Q1.txt,59511210,MU,MICRON TECHNOLOGY INC,2.45,2.19
/Users/vazea/Desktop/NNW/transcripts_by_company/LCAVISION_INCORPORATED_2008Q4_1.txt,50180330,LCAV,LCA-VISION INCORPORATED,-0.36,-0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/CROSSROADS_SYSTEMS_INC_2002Q2.txt,22765D10,CRDS,CROSSROADS SYSTEMS INC.,-0.16,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/AVIAT_NETWORKS_INC_2013Q4.txt,05366Y10,AVNW,AVIAT NETWORKS INC,0.18,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/GSK_PLC_2012Q1.txt,37733W10,GSK,GSK PLC,0.85,0.91
/Users/vazea/Desktop/NNW/transcripts_by_company/AVANIR_PHARMACEUTICALS_INC_2013Q3.txt,05348P40,AVNR,AVANIR PHARMACEUTICALS INC,-0.08,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/STARBUCKS_CORP_2007Q1.txt,85524410,SBUX,STARBUCKS CORP,0.26,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/SUPPORTCOM_INC_2015Q4.txt,86858W10,SPRT,SUPPORT.COM INC,-0.18,-0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_PARCEL_SERVICE_INC_2015Q3.txt,91131210,UPS,UNITED PARCEL SERVICE INC,1.39,1.37
/Users/vazea/Desktop/NNW/transcripts_by_company/PUBLIC_SERVICE_ENTERPRISE_GROUP_2014Q3.txt,74457310,PEG,PUBLIC SERVICE ENTERPRISE GROUP,0.77,0.76
/Users/vazea/Desktop/NNW/transcripts_by_company/VENUS_CONCEPT_INC_2021Q3.txt,92332W10,VERO,VENUS CONCEPT INC,-0.18,-0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/IMAGEWARE_SYSTEMS_INC_2019Q1.txt,45245S10,IWSY,IMAGEWARE SYSTEMS INC,-0.05,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/VERIFONE_SYSTEMS_INC_2016Q4.txt,92342Y10,PAY,VERIFONE SYSTEMS INC,1.66,1.65
/Users/vazea/Desktop/NNW/transcripts_by_company/SUNCOKE_ENERGY_INC_2011Q4.txt,86722A10,SXC,SUNCOKE ENERGY INC,1.13,1.1
/Users/vazea/Desktop/NNW/transcripts_by_company/WORLD_POINT_TERMINALS_LP_2015Q3.txt,98159G10,WPT,WORLD POINT TERMINALS LP,0.2,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/DELL_TECHNOLOGIES_INC_2020Q2.txt,24703L20,DELL,DELL TECHNOLOGIES INC,2.15,1.48
/Users/vazea/Desktop/NNW/transcripts_by_company/WESTMORELAND_COAL_CO_2016Q2.txt,96087810,WLB,WESTMORELAND COAL CO,-1.37,-0.58
/Users/vazea/Desktop/NNW/transcripts_by_company/VERB_TECHNOLOGY_COMPANY_INC_2020Q2.txt,92337U10,VERB,VERB TECHNOLOGY COMPANY INC,-0.11,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/ASML_2007Q1.txt,N0705911,ASML,ASML,0.46,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/CGI_2015Q1.txt,39945C1X,GIB,CGI,0.74,0.75
/Users/vazea/Desktop/NNW/transcripts_by_company/REPLIGEN_CORP_2020Q3.txt,75991610,RGEN,REPLIGEN CORP,0.4,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/E_W_SCRIPPS_CO_2016Q3.txt,81105440,SSP,E W SCRIPPS CO,0.15,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/MANNKIND_CORP_2006Q3.txt,56400P20,MNKD,MANNKIND CORP,-1.23,-1.17
/Users/vazea/Desktop/NNW/transcripts_by_company/RAYONIER_INC_2006Q4.txt,75490710,RYN,RAYONIER INC,1.99,1.85
/Users/vazea/Desktop/NNW/transcripts_by_company/VACASA_INC_2021Q4.txt,91854V10,VCSA,VACASA INC,-0.06,-0.49
/Users/vazea/Desktop/NNW/transcripts_by_company/LSI_INDUSTRIES_INC_2020Q4.txt,50216C10,LYTS,LSI INDUSTRIES INC,0.12,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/METTLERTOLEDO_INTERNATIONAL_INC_2023Q2.txt,59268810,MTD,METTLER-TOLEDO INTERNATIONAL INC,10.19,9.96
/Users/vazea/Desktop/NNW/transcripts_by_company/ESTEE_LAUDER_COMPANIES_INC_2023Q1.txt,51843910,EL,ESTEE LAUDER COMPANIES INC,1.37,1.31
/Users/vazea/Desktop/NNW/transcripts_by_company/MANITEX_INTERNATIONAL_INC_2010Q3.txt,56342010,MNTX,MANITEX INTERNATIONAL INC,0.06,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/CHEWY_INC_2020Q3.txt,16679L10,CHWY,CHEWY INC,-0.2,-0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/W_R_GRACE_CO_2013Q3.txt,38388F10,GRA,W R GRACE & CO,1.07,0.99
/Users/vazea/Desktop/NNW/transcripts_by_company/BANC_OF_CALIFORNIA_INC_2014Q3.txt,05990K10,BANC,BANC OF CALIFORNIA INC,0.31,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_TECHNOLOGIES_CORP_2006Q3.txt,91301710,UTX,UNITED TECHNOLOGIES CORP,0.99,0.96
/Users/vazea/Desktop/NNW/transcripts_by_company/ZYNEX_INC_2019Q1.txt,98986M10,ZYXI,ZYNEX INC,0.07,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/MERSANA_THERAPEUTICS_INC_2021Q2.txt,59045L10,MRSN,MERSANA THERAPEUTICS INC,-0.59,-0.51
/Users/vazea/Desktop/NNW/transcripts_by_company/PENN_ENTERTAINMENT_INC_2006Q3.txt,70756910,PENN,PENN ENTERTAINMENT INC,0.47,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/FACTSET_RESEARCH_SYSTEMS_INC_2011Q1.txt,30307510,FDS,FACTSET RESEARCH SYSTEMS INC,0.88,0.84
/Users/vazea/Desktop/NNW/transcripts_by_company/MICROSTRATEGY_INC_2004Q4.txt,59497240,MSTR,MICROSTRATEGY INC,3.78,3.24
/Users/vazea/Desktop/NNW/transcripts_by_company/RPM_INTERNATIONAL_INC_2011Q4.txt,74968510,RPM,RPM INTERNATIONAL INC,1.45,1.45
/Users/vazea/Desktop/NNW/transcripts_by_company/ARGOS_THERAPEUTICS_INC_2014Q3.txt,04022110,ARGS,ARGOS THERAPEUTICS INC,-0.77,-0.62
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERESCO_INC_2020Q1.txt,02361E10,AMRC,AMERESCO INC,0.15,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/MKS_INSTRUMENTS_INC_2008Q4.txt,55306N10,MKSI,MKS INSTRUMENTS INC,0.78,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/TENNECO_INC_2013Q4.txt,88034910,TEN,TENNECO INC,3.78,3.63
/Users/vazea/Desktop/NNW/transcripts_by_company/CHEVRON_CORP_2007Q4.txt,16676410,CVX,CHEVRON CORP,8.35,8.39
/Users/vazea/Desktop/NNW/transcripts_by_company/URBAN_OUTFITTERS_INC_2018Q4.txt,91704710,URBN,URBAN OUTFITTERS INC,1.57,1.57
/Users/vazea/Desktop/NNW/transcripts_by_company/CALAMP_CORP_2024Q2.txt,12812610,CAMP,CALAMP CORP,-0.01,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/L_B_FOSTER_CO_2018Q4.txt,35006010,FSTR,L B FOSTER CO,1.17,1.22
/Users/vazea/Desktop/NNW/transcripts_by_company/WILLIAMSSONOMA_INC_2023Q1.txt,96990410,WSM,WILLIAMS-SONOMA INC,3.5,2.88
/Users/vazea/Desktop/NNW/transcripts_by_company/MACERICH_CO_2002Q3.txt,55438210,MAC,MACERICH CO,0.34,0.34
/Users/vazea/Desktop/NNW/transcripts_by_company/ADAPTIMMUNE_THERAPEUTICS_PLC_2017Q4.txt,00653A10,ADAP,ADAPTIMMUNE THERAPEUTICS PLC,-0.78,-0.73
/Users/vazea/Desktop/NNW/transcripts_by_company/DAKTRONICS_INC_2017Q4.txt,23426410,DAKT,DAKTRONICS INC,0.31,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/BRUKER_CORP_2018Q4.txt,11679410,BRKR,BRUKER CORP,1.4,1.4
/Users/vazea/Desktop/NNW/transcripts_by_company/FIREEYE_INC_2015Q4.txt,31816Q10,FEYE,FIREEYE INC,-1.61,-1.62
/Users/vazea/Desktop/NNW/transcripts_by_company/WOLVERINE_WORLD_WIDE_INC_2017Q1.txt,97809710,WWW,WOLVERINE WORLD WIDE INC,0.37,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/BRUNSWICK_CORP_2018Q2.txt,11704310,BC,BRUNSWICK CORP,1.5,1.55
/Users/vazea/Desktop/NNW/transcripts_by_company/FARMER_BROS_CO_2015Q2.txt,30767510,FARM,FARMER BROS CO,0.23,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/ULTRA_CLEAN_HOLDINGS_INC_2015Q2.txt,90385V10,UCTT,ULTRA CLEAN HOLDINGS INC,0.1,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/INPHI_CORP_2011Q3.txt,45772F10,IPHI,INPHI CORP,0.01,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/APACHE_CORP_2006Q4.txt,03741110,APA,APACHE CORP,7.47,7.5
/Users/vazea/Desktop/NNW/transcripts_by_company/NEOVASC_INC_2020Q4.txt,64065J1X,NVCN,NEOVASC INC,-1.72,-2.24
/Users/vazea/Desktop/NNW/transcripts_by_company/OMNIVISION_TECHNOLOGIES_INC_2008Q2.txt,68212810,OVTI,OMNIVISION TECHNOLOGIES INC,0.51,0.42
/Users/vazea/Desktop/NNW/transcripts_by_company/REGAL_ENTERTAINMENT_GROUP_2008Q1.txt,75876610,RGC,REGAL ENTERTAINMENT GROUP,0.19,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/CHESAPEAKE_ENERGY_CORP_2017Q1.txt,16516710,CHK,CHESAPEAKE ENERGY CORP,0.23,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/NEW_MEDIA_INVESTMENT_GROUP_INC_2019Q1.txt,64704V10,NEWM,NEW MEDIA INVESTMENT GROUP INC,-0.15,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/IONIS_PHARMACEUTICALS_INC_2022Q1.txt,46222210,IONS,IONIS PHARMACEUTICALS INC,-0.46,-0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/EASTSIDE_DISTILLING_INC_2020Q4.txt,27780230,EAST,EASTSIDE DISTILLING INC,-0.98,-0.89
/Users/vazea/Desktop/NNW/transcripts_by_company/MICHAELS_STORES_INC_2006Q2.txt,59408710,MIK,MICHAELS STORES INC,0.22,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_EXPRESS_CO_2014Q4.txt,02581610,AXP,AMERICAN EXPRESS CO,5.39,5.55
/Users/vazea/Desktop/NNW/transcripts_by_company/CVS_HEALTH_CORP_2014Q4.txt,12665010,CVS,CVS HEALTH CORP,4.51,4.49
/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBANT_SA_2020Q4.txt,L4438510,GLOB,GLOBANT SA,2.45,2.43
/Users/vazea/Desktop/NNW/transcripts_by_company/MANHATTAN_ASSOCIATES_INC_2020Q1.txt,56275010,MANH,MANHATTAN ASSOCIATES INC,0.4,0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/MOBILEYE_BV_2016Q4.txt,N5148811,MBLY,MOBILEYE BV,0.73,0.71
/Users/vazea/Desktop/NNW/transcripts_by_company/METHODE_ELECTRONICS_INC_2008Q3.txt,59152020,MEI,METHODE ELECTRONICS INC,0.26,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_OUTDOOR_BRANDS_INC_2021Q4.txt,02875D10,AOUT,AMERICAN OUTDOOR BRANDS INC,2.32,2.18
/Users/vazea/Desktop/NNW/transcripts_by_company/INCYTE_CORP_2011Q4.txt,45337C10,INCY,INCYTE CORP,-1.49,-1.44
/Users/vazea/Desktop/NNW/transcripts_by_company/SYSCO_CORP_2019Q4.txt,87182910,SYY,SYSCO CORP,3.55,3.51
/Users/vazea/Desktop/NNW/transcripts_by_company/ENGILITY_HOLDINGS_INC_2015Q4.txt,29286C10,EGL,ENGILITY HOLDINGS INC,2.24,2.15
/Users/vazea/Desktop/NNW/transcripts_by_company/REGIS_CORP_2016Q4.txt,75893210,RGS,REGIS CORP,-0.21,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/SEMTECH_CORP_2009Q4.txt,81685010,SMTC,SEMTECH CORP,0.85,0.84
/Users/vazea/Desktop/NNW/transcripts_by_company/EMERSON_ELECTRIC_CO_2007Q3.txt,29101110,EMR,EMERSON ELECTRIC CO,0.72,0.68
/Users/vazea/Desktop/NNW/transcripts_by_company/CITRIX_SYSTEMS_INC_2014Q2.txt,17737610,CTXS,CITRIX SYSTEMS INC,0.78,0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/LANTERN_PHARMA_INC_2022Q2.txt,51654W10,LTRN,LANTERN PHARMA INC,-0.41,-0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/NANOMETRICS_INC_2011Q1.txt,63007710,NANO,NANOMETRICS INC,0.45,0.42
/Users/vazea/Desktop/NNW/transcripts_by_company/BANC_OF_CALIFORNIA_INC_2017Q4.txt,05990K10,BANC,BANC OF CALIFORNIA INC,0.71,0.81
/Users/vazea/Desktop/NNW/transcripts_by_company/CHINA_ONLINE_EDUCATION_GROUP_2016Q3.txt,16954L10,COE,CHINA ONLINE EDUCATION GROUP,-6.17,-6.17
/Users/vazea/Desktop/NNW/transcripts_by_company/SCOTTS_MIRACLEGRO_CO_2022Q3.txt,81018610,SMG,SCOTTS MIRACLE-GRO CO,1.98,1.8
/Users/vazea/Desktop/NNW/transcripts_by_company/ARCHIPELAGO_LEARNING_INC_2009Q4.txt,03956P10,ARCL,ARCHIPELAGO LEARNING INC,0.33,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/BELDEN_INC_2016Q1.txt,07745410,BDC,BELDEN INC,1.01,0.95
/Users/vazea/Desktop/NNW/transcripts_by_company/MICRON_TECHNOLOGY_INC_2011Q3.txt,59511210,MU,MICRON TECHNOLOGY INC,0.1,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/CONMED_CORP_2009Q1.txt,20741010,CNMD,CONMED CORP,0.19,0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/PHILIP_MORRIS_INC_2001Q2.txt,71815410,MO,PHILIP MORRIS INC,1.03,1.04
/Users/vazea/Desktop/NNW/transcripts_by_company/PURETECH_HEALTH_PLC_2021Q4.txt,74623710,PRTC,PURETECH HEALTH PLC,-7.96,-2.95
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERDIGITAL_COMMUNICATIONS_2003Q3.txt,45866A10,IDCC,INTERDIGITAL COMMUNICATIONS,0.06,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/TECHTARGET_INC_2021Q2.txt,87874R10,TTGT,TECHTARGET INC,0.51,0.49
/Users/vazea/Desktop/NNW/transcripts_by_company/TERADATA_CORP_2010Q2.txt,88076W10,TDC,TERADATA CORP,0.44,0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/KKR_CO_LP_2012Q4.txt,48248M10,KKR,KKR & CO LP,2.9,2.67
/Users/vazea/Desktop/NNW/transcripts_by_company/PARSONS_CORP_2022Q4.txt,70202L10,PSN,PARSONS CORP,1.81,1.85
/Users/vazea/Desktop/NNW/transcripts_by_company/LAKELAND_INDUSTRIES_INC_2021Q3.txt,51179510,LAKE,LAKELAND INDUSTRIES INC,1.14,0.53
/Users/vazea/Desktop/NNW/transcripts_by_company/SILGAN_HOLDINGS_INC_2011Q3.txt,82704810,SLGN,SILGAN HOLDINGS INC,1.14,1.1
/Users/vazea/Desktop/NNW/transcripts_by_company/GOLD_FIELDS_LTD_2006Q4.txt,38059T10,GFI,GOLD FIELDS LTD,0.39,0.47
/Users/vazea/Desktop/NNW/transcripts_by_company/SURMODICS_INC_2023Q1.txt,86887310,SRDX,SURMODICS INC,-0.5,-0.66
/Users/vazea/Desktop/NNW/transcripts_by_company/LITHIA_MOTORS_INC_2022Q4.txt,53679710,LAD,LITHIA MOTORS INC,44.42,45.4
/Users/vazea/Desktop/NNW/transcripts_by_company/OXFORD_IMMUNOTEC_GLOBAL_PLC_2018Q1.txt,G6855A10,OXFD,OXFORD IMMUNOTEC GLOBAL PLC,-0.4,-0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/AIRGAIN_INC_2016Q3.txt,00938A10,AIRG,AIRGAIN INC,0.16,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/INTEGRATED_DEVICE_TECHNOLOGY_INC_2004Q3_1.txt,45811810,IDTI,INTEGRATED DEVICE TECHNOLOGY INC,0.04,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/SOUTH_PLAINS_FINANCIAL_INC_2021Q2.txt,83946P10,SPFI,SOUTH PLAINS FINANCIAL INC,0.74,0.66
/Users/vazea/Desktop/NNW/transcripts_by_company/WORKDAY_INC_2015Q2.txt,98138H10,WDAY,WORKDAY INC,-0.11,-0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/TRANSMONTAIGNE_PARTNERS_LP_2014Q1.txt,89376V10,TLP,TRANSMONTAIGNE PARTNERS LP,0.46,0.55
